date,open,high,low,close,volume,barCount,average
20201224  07:21:45,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:22:00,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:22:15,130.99,130.99,130.99,130.99,2,1,130.99
20201224  07:22:30,130.99,130.99,130.99,130.99,6,3,130.99
20201224  07:22:45,130.98,130.98,130.98,130.98,6,2,130.98
20201224  07:23:00,130.99,130.99,130.99,130.99,1,1,130.99
20201224  07:23:15,130.99,130.99,130.99,130.99,0,0,130.99
20201224  07:23:30,130.98,130.98,130.98,130.98,3,1,130.98
20201224  07:23:45,131.0,131.0,131.0,131.0,9,3,131.0
20201224  07:24:00,131.0,131.0,131.0,131.0,12,4,131.0
20201224  07:24:15,131.0,131.0,131.0,131.0,2,2,131.0
20201224  07:24:30,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:24:45,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:25:00,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:25:15,131.0,131.0,131.0,131.0,4,4,131.0
20201224  07:25:30,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:25:45,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:26:00,130.99,130.99,130.98,130.98,17,5,130.982
20201224  07:26:15,130.99,131.0,130.99,131.0,20,12,130.997
20201224  07:26:30,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:26:45,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:27:00,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:27:15,130.97,130.97,130.97,130.97,6,2,130.97
20201224  07:27:30,130.97,130.97,130.97,130.97,1,1,130.97
20201224  07:27:45,130.97,130.97,130.97,130.97,0,0,130.97
20201224  07:28:00,130.97,130.97,130.97,130.97,0,0,130.97
20201224  07:28:15,131.0,131.0,130.99,131.0,1,1,130.999
20201224  07:28:30,131.0,131.0,131.0,131.0,7,7,131.0
20201224  07:28:45,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:29:00,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:29:15,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:29:30,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:29:45,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:30:00,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:30:15,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:30:30,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:30:45,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:31:00,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:31:15,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:31:30,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:31:45,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:32:00,131.0,131.0,131.0,131.0,0,0,131.0
20201224  07:32:15,130.97,131.0,130.97,131.0,22,14,130.991
20201224  07:32:30,130.99,130.99,130.99,130.99,1,1,130.99
20201224  07:32:45,130.99,130.99,130.99,130.99,2,2,130.99
20201224  07:33:00,130.99,130.99,130.99,130.99,0,0,130.99
20201224  07:33:15,131.0,131.0,130.98,131.0,12,5,130.997
20201224  07:33:30,130.97,130.97,130.97,130.97,12,2,130.97
20201224  07:33:45,130.97,130.97,130.97,130.97,10,3,130.97
20201224  07:34:00,130.97,130.97,130.97,130.97,0,0,130.97
20201224  07:34:15,130.97,130.97,130.97,130.97,0,0,130.97
20201224  07:34:30,130.97,130.97,130.97,130.97,0,0,130.97
20201224  07:34:45,130.99,130.99,130.99,130.99,1,1,130.99
20201224  07:35:00,130.99,130.99,130.99,130.99,0,0,130.99
20201224  07:35:15,131.0,131.0,131.0,131.0,3,3,131.0
20201224  07:35:30,130.99,130.99,130.99,130.99,1,1,130.99
20201224  07:35:45,130.99,130.99,130.99,130.99,4,1,130.99
20201224  07:36:00,130.99,130.99,130.97,130.98,24,5,130.978
20201224  07:36:15,130.98,130.98,130.98,130.98,0,0,130.98
20201224  07:36:30,130.98,130.99,130.98,130.98,19,8,130.981
20201224  07:36:45,131.0,131.0,131.0,131.0,1,1,131.0
20201224  07:37:00,130.98,130.98,130.98,130.98,8,4,130.98
20201224  07:37:15,130.98,130.98,130.98,130.98,5,2,130.98
20201224  07:37:30,130.98,130.98,130.98,130.98,1,1,130.98
20201224  07:37:45,130.97,130.97,130.97,130.97,7,1,130.97
20201224  07:38:00,130.97,130.97,130.97,130.97,7,3,130.97
20201224  07:38:15,130.97,130.97,130.97,130.97,3,2,130.97
20201224  07:38:30,130.97,130.97,130.97,130.97,3,2,130.97
20201224  07:38:45,130.98,130.98,130.98,130.98,1,1,130.98
20201224  07:39:00,130.97,130.98,130.96,130.98,18,9,130.973
20201224  07:39:15,130.98,130.98,130.98,130.98,0,0,130.98
20201224  07:39:30,130.98,130.98,130.98,130.98,15,4,130.98
20201224  07:39:45,130.98,130.98,130.98,130.98,0,0,130.98
20201224  07:40:00,130.98,130.98,130.98,130.98,0,0,130.98
20201224  07:40:15,130.98,130.98,130.98,130.98,2,1,130.98
20201224  07:40:30,131.0,131.1,131.0,131.05,83,31,131.045
20201224  07:40:45,131.09,131.1,131.05,131.05,42,20,131.074
20201224  07:41:00,131.1,131.1,131.06,131.1,11,7,131.095
20201224  07:41:15,131.1,131.1,131.1,131.1,13,10,131.1
20201224  07:41:30,131.1,131.1,131.1,131.1,0,0,131.1
20201224  07:41:45,131.1,131.1,131.1,131.1,0,0,131.1
20201224  07:42:00,131.1,131.1,131.1,131.1,0,0,131.1
20201224  07:42:15,131.1,131.1,131.1,131.1,0,0,131.1
20201224  07:42:30,131.05,131.07,131.05,131.05,12,7,131.053
20201224  07:42:45,131.03,131.03,131.03,131.03,6,4,131.03
20201224  07:43:00,131.03,131.03,131.02,131.02,2,2,131.024
20201224  07:43:15,131.02,131.02,131.02,131.02,0,0,131.02
20201224  07:43:30,131.02,131.02,131.02,131.02,0,0,131.02
20201224  07:43:45,131.03,131.03,131.03,131.03,2,1,131.03
20201224  07:44:00,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:44:15,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:44:30,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:44:45,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:45:00,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:45:15,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:45:30,131.03,131.03,131.03,131.03,2,1,131.03
20201224  07:45:45,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:46:00,131.03,131.03,131.03,131.03,0,0,131.03
20201224  07:46:15,131.03,131.03,131.03,131.03,1,1,131.03
20201224  07:46:30,131.04,131.04,131.04,131.04,1,1,131.04
20201224  07:46:45,131.04,131.04,131.04,131.04,0,0,131.04
20201224  07:47:00,131.03,131.03,131.03,131.03,2,1,131.03
20201224  07:47:15,131.05,131.06,131.05,131.06,4,4,131.052
20201224  07:47:30,131.06,131.06,131.06,131.06,0,0,131.06
20201224  07:47:45,131.06,131.06,131.06,131.06,0,0,131.06
20201224  07:48:00,131.06,131.06,131.06,131.06,0,0,131.06
20201224  07:48:15,131.05,131.05,131.05,131.05,31,10,131.05
20201224  07:48:30,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:48:45,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:49:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:49:15,131.02,131.03,131.02,131.02,1,1,131.021
20201224  07:49:30,131.02,131.03,131.02,131.02,0,0,131.02
20201224  07:49:45,131.02,131.03,131.02,131.02,0,0,131.02
20201224  07:50:00,131.02,131.03,131.02,131.02,0,0,131.02
20201224  07:50:15,131.05,131.05,131.05,131.05,1,1,131.05
20201224  07:50:30,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:50:45,131.04,131.04,131.04,131.04,1,1,131.04
20201224  07:51:00,131.04,131.04,131.04,131.04,0,0,131.04
20201224  07:51:15,131.04,131.04,131.04,131.04,0,0,131.04
20201224  07:51:30,131.05,131.05,131.05,131.05,2,2,131.05
20201224  07:51:45,131.05,131.05,131.05,131.05,1,1,131.05
20201224  07:52:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:52:15,131.07,131.07,131.07,131.07,9,2,131.07
20201224  07:52:30,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:52:45,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:53:00,131.07,131.07,131.05,131.05,18,13,131.059
20201224  07:53:15,131.06,131.06,131.06,131.06,5,1,131.06
20201224  07:53:30,131.06,131.06,131.06,131.06,7,2,131.06
20201224  07:53:45,131.06,131.06,131.06,131.06,0,0,131.06
20201224  07:54:00,131.06,131.06,131.06,131.06,0,0,131.06
20201224  07:54:15,131.06,131.06,131.06,131.06,16,5,131.06
20201224  07:54:30,131.06,131.06,131.06,131.06,8,2,131.06
20201224  07:54:45,131.05,131.05,131.04,131.04,6,4,131.048
20201224  07:55:00,131.07,131.07,131.07,131.07,1,1,131.07
20201224  07:55:15,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:55:30,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:55:45,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:56:00,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:56:15,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:56:30,131.07,131.07,131.05,131.05,5,4,131.057
20201224  07:56:45,131.05,131.05,131.05,131.05,3,1,131.05
20201224  07:57:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:57:15,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:57:30,131.06,131.07,131.05,131.05,20,6,131.053
20201224  07:57:45,131.05,131.05,131.05,131.05,5,1,131.05
20201224  07:58:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:58:15,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:58:30,131.05,131.05,131.05,131.05,0,0,131.05
20201224  07:58:45,131.07,131.08,131.07,131.07,3,3,131.073
20201224  07:59:00,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:59:15,131.07,131.07,131.07,131.07,0,0,131.07
20201224  07:59:30,131.07,131.07,131.07,131.07,2,2,131.07
20201224  07:59:45,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:00:00,131.05,131.1,130.9,131.05,690,115,131.009
20201224  08:00:15,131.07,131.07,131.05,131.05,2,2,131.06
20201224  08:00:30,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:00:45,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:01:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:01:15,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:01:30,131.05,131.06,131.05,131.05,4,2,131.05
20201224  08:01:45,131.05,131.06,131.03,131.06,32,9,131.046
20201224  08:02:00,131.03,131.05,131.03,131.05,3,2,131.039
20201224  08:02:15,131.04,131.06,131.04,131.06,11,6,131.049
20201224  08:02:30,131.05,131.06,131.02,131.06,4,4,131.044
20201224  08:02:45,131.06,131.07,131.06,131.06,10,5,131.062
20201224  08:03:00,131.07,131.07,131.07,131.07,8,8,131.07
20201224  08:03:15,131.06,131.07,131.06,131.06,12,2,131.06
20201224  08:03:30,131.06,131.06,131.06,131.06,2,1,131.06
20201224  08:03:45,131.07,131.07,131.06,131.07,3,3,131.066
20201224  08:04:00,131.06,131.07,131.06,131.07,12,10,131.067
20201224  08:04:15,131.07,131.08,131.07,131.08,9,7,131.071
20201224  08:04:30,131.1,131.1,131.1,131.1,4,4,131.1
20201224  08:04:45,131.07,131.07,131.07,131.07,1,1,131.07
20201224  08:05:00,131.08,131.08,131.08,131.08,10,1,131.08
20201224  08:05:15,131.08,131.08,131.08,131.08,0,0,131.08
20201224  08:05:30,131.09,131.1,131.08,131.1,12,3,131.085
20201224  08:05:45,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:06:00,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:06:15,131.09,131.1,131.08,131.1,12,4,131.084
20201224  08:06:30,131.1,131.1,131.1,131.1,1,1,131.1
20201224  08:06:45,131.1,131.13,131.1,131.1,39,31,131.112
20201224  08:07:00,131.1,131.1,131.09,131.09,5,4,131.096
20201224  08:07:15,131.1,131.1,131.06,131.07,60,10,131.079
20201224  08:07:30,131.09,131.09,131.09,131.09,6,2,131.09
20201224  08:07:45,131.09,131.09,131.09,131.09,1,1,131.09
20201224  08:08:00,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:08:15,131.1,131.1,131.07,131.07,25,10,131.074
20201224  08:08:30,131.09,131.09,131.09,131.09,1,1,131.09
20201224  08:08:45,131.09,131.09,131.09,131.09,2,1,131.09
20201224  08:09:00,131.1,131.1,131.07,131.1,66,10,131.074
20201224  08:09:15,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:09:30,131.09,131.09,131.09,131.09,1,1,131.09
20201224  08:09:45,131.09,131.09,131.07,131.07,35,10,131.075
20201224  08:10:00,131.09,131.09,131.08,131.08,5,3,131.082
20201224  08:10:15,131.09,131.09,131.09,131.09,2,1,131.09
20201224  08:10:30,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:10:45,131.09,131.09,131.09,131.09,3,2,131.09
20201224  08:11:00,131.09,131.09,131.07,131.07,44,11,131.075
20201224  08:11:15,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:11:30,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:11:45,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:12:00,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:12:15,131.09,131.09,131.09,131.09,8,3,131.09
20201224  08:12:30,131.1,131.1,131.1,131.1,46,10,131.1
20201224  08:12:45,131.1,131.1,131.1,131.1,2,2,131.1
20201224  08:13:00,131.1,131.1,131.1,131.1,1,1,131.1
20201224  08:13:15,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:13:30,131.1,131.1,131.1,131.1,12,4,131.1
20201224  08:13:45,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:14:00,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:14:15,131.1,131.1,131.1,131.1,10,4,131.1
20201224  08:14:30,131.08,131.08,131.08,131.08,14,4,131.08
20201224  08:14:45,131.08,131.08,131.08,131.08,0,0,131.08
20201224  08:15:00,131.09,131.09,131.09,131.09,9,1,131.09
20201224  08:15:15,131.09,131.09,131.09,131.09,19,2,131.09
20201224  08:15:30,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:15:45,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:16:00,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:16:15,131.09,131.09,131.09,131.09,1,1,131.09
20201224  08:16:30,131.1,131.12,131.1,131.12,45,11,131.106
20201224  08:16:45,131.1,131.1,131.1,131.1,1,1,131.1
20201224  08:17:00,131.11,131.11,131.1,131.11,4,2,131.11
20201224  08:17:15,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:17:30,131.1,131.11,131.1,131.11,16,3,131.106
20201224  08:17:45,131.12,131.12,131.12,131.12,7,7,131.12
20201224  08:18:00,131.12,131.12,131.12,131.12,0,0,131.12
20201224  08:18:15,131.12,131.12,131.12,131.12,8,2,131.12
20201224  08:18:30,131.11,131.11,131.1,131.11,5,5,131.106
20201224  08:18:45,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:19:00,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:19:15,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:19:30,131.11,131.11,131.11,131.11,1,1,131.11
20201224  08:19:45,131.12,131.12,131.1,131.1,28,9,131.104
20201224  08:20:00,131.1,131.1,131.1,131.1,1,1,131.1
20201224  08:20:15,131.1,131.1,131.1,131.1,0,0,131.1
20201224  08:20:30,131.11,131.11,131.08,131.08,48,13,131.096
20201224  08:20:45,131.08,131.08,131.08,131.08,0,0,131.08
20201224  08:21:00,131.07,131.08,131.07,131.08,8,4,131.075
20201224  08:21:15,131.08,131.08,131.08,131.08,7,3,131.08
20201224  08:21:30,131.07,131.1,131.07,131.1,16,6,131.082
20201224  08:21:45,131.09,131.09,131.07,131.07,8,4,131.073
20201224  08:22:00,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:22:15,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:22:30,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:22:45,131.08,131.08,131.07,131.08,3,3,131.076
20201224  08:23:00,131.08,131.08,131.08,131.08,3,2,131.08
20201224  08:23:15,131.09,131.09,131.09,131.09,1,1,131.09
20201224  08:23:30,131.09,131.1,131.09,131.1,115,7,131.1
20201224  08:23:45,131.12,131.12,131.11,131.12,2,1,131.12
20201224  08:24:00,131.12,131.12,131.11,131.12,0,0,131.12
20201224  08:24:15,131.12,131.12,131.11,131.12,0,0,131.12
20201224  08:24:30,131.12,131.12,131.1,131.12,4,3,131.111
20201224  08:24:45,131.12,131.12,131.1,131.1,5,4,131.104
20201224  08:25:00,131.1,131.11,131.1,131.11,6,2,131.107
20201224  08:25:15,131.1,131.12,131.09,131.09,154,7,131.1
20201224  08:25:30,131.12,131.12,131.12,131.12,1,1,131.12
20201224  08:25:45,131.09,131.09,131.09,131.09,11,2,131.09
20201224  08:26:00,131.09,131.09,131.09,131.09,14,5,131.09
20201224  08:26:15,131.09,131.09,131.08,131.08,2,2,131.085
20201224  08:26:30,131.08,131.08,131.08,131.08,0,0,131.08
20201224  08:26:45,131.09,131.09,131.09,131.09,4,4,131.09
20201224  08:27:00,131.08,131.09,131.08,131.09,5,5,131.088
20201224  08:27:15,131.1,131.1,131.1,131.1,3,1,131.1
20201224  08:27:30,131.09,131.09,131.09,131.09,2,2,131.09
20201224  08:27:45,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:28:00,131.11,131.11,131.11,131.11,5,2,131.11
20201224  08:28:15,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:28:30,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:28:45,131.09,131.09,131.09,131.09,5,1,131.09
20201224  08:29:00,131.11,131.11,131.11,131.11,1,1,131.11
20201224  08:29:15,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:29:30,131.11,131.11,131.11,131.11,0,0,131.11
20201224  08:29:45,131.11,131.11,131.11,131.11,1,1,131.11
20201224  08:30:00,131.09,131.09,131.09,131.09,12,1,131.09
20201224  08:30:15,131.09,131.09,131.09,131.09,1,1,131.09
20201224  08:30:30,131.1,131.11,131.1,131.11,5,4,131.107
20201224  08:30:45,131.11,131.11,131.11,131.11,7,6,131.11
20201224  08:31:00,131.11,131.11,131.11,131.11,41,5,131.11
20201224  08:31:15,131.09,131.09,131.07,131.07,17,9,131.084
20201224  08:31:30,131.07,131.07,131.07,131.07,0,0,131.07
20201224  08:31:45,131.07,131.08,131.07,131.08,4,3,131.072
20201224  08:32:00,131.08,131.08,131.07,131.08,0,0,131.08
20201224  08:32:15,131.07,131.08,131.07,131.08,11,3,131.071
20201224  08:32:30,131.08,131.09,131.08,131.09,4,3,131.087
20201224  08:32:45,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:33:00,131.09,131.09,131.09,131.09,0,0,131.09
20201224  08:33:15,131.06,131.06,131.05,131.05,105,8,131.054
20201224  08:33:30,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:33:45,131.05,131.05,131.05,131.05,1,1,131.05
20201224  08:34:00,131.08,131.08,131.07,131.08,1,1,131.08
20201224  08:34:15,131.05,131.06,131.02,131.02,40,13,131.033
20201224  08:34:30,131.02,131.05,131.01,131.05,12,3,131.043
20201224  08:34:45,131.05,131.05,131.05,131.05,10,1,131.05
20201224  08:35:00,131.07,131.07,131.06,131.06,2,2,131.065
20201224  08:35:15,131.06,131.06,131.06,131.06,4,4,131.06
20201224  08:35:30,131.05,131.05,131.05,131.05,31,3,131.05
20201224  08:35:45,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:36:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:36:15,131.02,131.02,131.02,131.02,7,1,131.02
20201224  08:36:30,131.02,131.02,131.02,131.02,0,0,131.02
20201224  08:36:45,131.03,131.05,131.02,131.03,32,11,131.029
20201224  08:37:00,131.04,131.04,131.03,131.04,3,1,131.04
20201224  08:37:15,131.02,131.02,131.02,131.02,3,3,131.02
20201224  08:37:30,131.02,131.02,131.02,131.02,0,0,131.02
20201224  08:37:45,131.03,131.03,131.03,131.03,1,1,131.03
20201224  08:38:00,131.03,131.03,131.02,131.02,7,2,131.022
20201224  08:38:15,131.02,131.02,131.02,131.02,0,0,131.02
20201224  08:38:30,131.04,131.04,131.04,131.04,7,1,131.04
20201224  08:38:45,131.04,131.04,131.04,131.04,0,0,131.04
20201224  08:39:00,131.04,131.04,131.03,131.04,4,3,131.04
20201224  08:39:15,131.05,131.05,131.05,131.05,2,2,131.05
20201224  08:39:30,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:39:45,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:40:00,131.05,131.05,131.05,131.05,0,0,131.05
20201224  08:40:15,131.04,131.04,131.04,131.04,3,2,131.04
20201224  08:40:30,131.04,131.04,131.04,131.04,0,0,131.04
20201224  08:40:45,131.05,131.05,131.04,131.04,34,2,131.041
20201224  08:41:00,131.04,131.1,131.01,131.01,176,66,131.07
20201224  08:41:15,131.01,131.01,131.01,131.01,1,1,131.01
20201224  08:41:30,131.02,131.02,131.0,131.0,3,2,131.007
20201224  08:41:45,131.02,131.02,131.02,131.02,1,1,131.02
20201224  08:42:00,131.0,131.02,131.0,131.02,8,7,131.008
20201224  08:42:15,131.02,131.02,131.01,131.02,1,1,131.02
20201224  08:42:30,131.02,131.02,131.01,131.02,0,0,131.02
20201224  08:42:45,131.02,131.03,131.02,131.03,25,5,131.02
20201224  08:43:00,131.06,131.06,131.06,131.06,1,1,131.06
20201224  08:43:15,131.06,131.06,131.06,131.06,15,1,131.06
20201224  08:43:30,131.06,131.06,131.06,131.06,3,2,131.06
20201224  08:43:45,131.04,131.05,131.04,131.04,3,1,131.04
20201224  08:44:00,131.03,131.05,131.03,131.05,21,2,131.049
20201224  08:44:15,131.03,131.03,131.03,131.03,2,2,131.03
20201224  08:44:30,131.03,131.04,131.03,131.04,3,3,131.037
20201224  08:44:45,131.06,131.07,131.06,131.07,15,7,131.063
20201224  08:45:00,131.07,131.09,131.07,131.09,7,5,131.081
20201224  08:45:15,131.07,131.07,131.07,131.07,2,2,131.07
20201224  08:45:30,131.07,131.07,131.07,131.07,8,3,131.07
20201224  08:45:45,131.08,131.08,131.07,131.07,5,2,131.072
20201224  08:46:00,131.09,131.1,131.09,131.1,4,3,131.093
20201224  08:46:15,131.1,131.13,131.1,131.13,165,18,131.113
20201224  08:46:30,131.13,131.15,131.12,131.12,136,45,131.131
20201224  08:46:45,131.14,131.2,131.13,131.16,145,37,131.152
20201224  08:47:00,131.16,131.2,131.14,131.14,269,39,131.174
20201224  08:47:15,131.15,131.15,131.14,131.15,12,3,131.15
20201224  08:47:30,131.15,131.15,131.14,131.15,5,2,131.15
20201224  08:47:45,131.15,131.16,131.15,131.16,3,3,131.153
20201224  08:48:00,131.15,131.15,131.15,131.15,3,1,131.15
20201224  08:48:15,131.16,131.16,131.14,131.14,13,3,131.156
20201224  08:48:30,131.14,131.14,131.13,131.14,5,3,131.136
20201224  08:48:45,131.15,131.17,131.15,131.17,5,3,131.16
20201224  08:49:00,131.16,131.19,131.16,131.19,14,3,131.179
20201224  08:49:15,131.2,131.21,131.19,131.21,9,7,131.201
20201224  08:49:30,131.21,131.21,131.21,131.21,3,2,131.21
20201224  08:49:45,131.2,131.2,131.19,131.2,4,1,131.2
20201224  08:50:00,131.2,131.2,131.2,131.2,1,1,131.2
20201224  08:50:15,131.18,131.2,131.18,131.2,28,10,131.195
20201224  08:50:30,131.19,131.2,131.19,131.2,3,3,131.197
20201224  08:50:45,131.18,131.2,131.18,131.2,2,2,131.19
20201224  08:51:00,131.2,131.2,131.18,131.2,36,10,131.198
20201224  08:51:15,131.18,131.2,131.18,131.2,14,4,131.199
20201224  08:51:30,131.2,131.21,131.2,131.2,23,16,131.2
20201224  08:51:45,131.21,131.21,131.21,131.21,2,1,131.21
20201224  08:52:00,131.23,131.25,131.21,131.25,10,7,131.236
20201224  08:52:15,131.24,131.26,131.24,131.26,14,7,131.25
20201224  08:52:30,131.29,131.34,131.29,131.34,23,11,131.311
20201224  08:52:45,131.34,131.38,131.34,131.36,84,33,131.351
20201224  08:53:00,131.36,131.39,131.36,131.39,15,8,131.371
20201224  08:53:15,131.4,131.46,131.37,131.46,40,20,131.43
20201224  08:53:30,131.43,131.45,131.41,131.42,76,26,131.432
20201224  08:53:45,131.43,131.43,131.42,131.42,5,3,131.422
20201224  08:54:00,131.42,131.42,131.4,131.4,16,10,131.406
20201224  08:54:15,131.4,131.43,131.4,131.41,26,16,131.409
20201224  08:54:30,131.41,131.42,131.4,131.42,4,4,131.41
20201224  08:54:45,131.42,131.43,131.42,131.43,38,9,131.424
20201224  08:55:00,131.42,131.43,131.4,131.4,36,7,131.414
20201224  08:55:15,131.35,131.36,131.35,131.35,19,6,131.35
20201224  08:55:30,131.35,131.35,131.35,131.35,2,2,131.35
20201224  08:55:45,131.35,131.35,131.26,131.26,23,11,131.282
20201224  08:56:00,131.28,131.31,131.28,131.31,13,7,131.291
20201224  08:56:15,131.35,131.35,131.35,131.35,4,2,131.35
20201224  08:56:30,131.31,131.32,131.31,131.32,4,3,131.315
20201224  08:56:45,131.32,131.32,131.32,131.32,0,0,131.32
20201224  08:57:00,131.34,131.34,131.34,131.34,2,2,131.34
20201224  08:57:15,131.34,131.37,131.34,131.34,12,9,131.347
20201224  08:57:30,131.37,131.38,131.37,131.38,16,9,131.374
20201224  08:57:45,131.4,131.4,131.38,131.38,35,7,131.395
20201224  08:58:00,131.38,131.4,131.33,131.33,49,20,131.361
20201224  08:58:15,131.31,131.31,131.3,131.3,2,2,131.304
20201224  08:58:30,131.29,131.29,131.28,131.29,7,3,131.289
20201224  08:58:45,131.29,131.29,131.28,131.28,27,3,131.284
20201224  08:59:00,131.28,131.28,131.28,131.28,0,0,131.28
20201224  08:59:15,131.27,131.27,131.27,131.27,1,1,131.27
20201224  08:59:30,131.29,131.29,131.27,131.27,8,2,131.278
20201224  08:59:45,131.27,131.27,131.27,131.27,13,1,131.27
20201224  09:00:00,131.28,131.28,131.27,131.27,9,4,131.276
20201224  09:00:15,131.27,131.27,131.27,131.27,2,1,131.27
20201224  09:00:30,131.21,131.21,131.17,131.21,9,8,131.2
20201224  09:00:45,131.2,131.23,131.2,131.23,13,7,131.217
20201224  09:01:00,131.24,131.26,131.24,131.26,13,5,131.249
20201224  09:01:15,131.25,131.28,131.25,131.28,25,7,131.271
20201224  09:01:30,131.3,131.3,131.3,131.3,10,2,131.3
20201224  09:01:45,131.34,131.4,131.34,131.4,8,6,131.369
20201224  09:02:00,131.38,131.38,131.36,131.38,12,3,131.378
20201224  09:02:15,131.38,131.39,131.38,131.39,6,3,131.382
20201224  09:02:30,131.34,131.4,131.34,131.39,10,6,131.389
20201224  09:02:45,131.37,131.37,131.37,131.37,1,1,131.37
20201224  09:03:00,131.35,131.35,131.34,131.34,4,4,131.342
20201224  09:03:15,131.31,131.34,131.31,131.34,9,2,131.313
20201224  09:03:30,131.31,131.35,131.31,131.34,29,12,131.32
20201224  09:03:45,131.35,131.35,131.34,131.35,8,4,131.35
20201224  09:04:00,131.35,131.35,131.33,131.34,2,2,131.346
20201224  09:04:15,131.35,131.35,131.31,131.31,18,7,131.337
